Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"Previous claims about Dove products were rated somewhat believable, reflecting a cautious but open stance toward brand claims."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with prior answers about Dove product fits, the Yours & Mine concept fits somewhat well with brand expectations."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is somewhat unique and innovative due to personalized fragrance quiz, but price and ingredient transparency concerns keep ratings moderate."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,Dove Yours & Mine priced at ₹799-999 is considered expensive; user is loyal to current Dove variant and cautious about new claims.
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Survey and synthetic evidence consistently show moderate interest in Dove Skin ID due to appealing AI customization but tempered by need for clinical validation and price concerns.
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The most appealing part is the AI skin analysis that customizes the body wash to my specific skin needs across different body areas, which feels more personalized than typical products.","The most appealing part is the AI skin analysis that customizes the body wash to my specific skin needs across different body areas, which feels more personalized than typical products.","Direct evidence highlights interest in the AI skin analysis feature as somewhat unique and relevant, aligning with the participant's ingredient-focused and clinical validation preferences."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would want more clinical evidence or expert validation that the AI analysis and customized formula truly improve skin health, and possibly a lower price point to make it more accessible.","I would want more clinical evidence or expert validation that the AI analysis and customized formula truly improve skin health, and possibly a lower price point to make it more accessible.","The participant is cautious about claims and price, wanting clinical proof and affordability, consistent with concerns about price and skepticism about claims in prior answers."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"The Dove Skin ID concept fits somewhat well with current routine as per prior survey answers and the participant's cautious but open stance toward personalized, clinically validated products."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,"The profile is curious about AI and clinical validation but cautious about new tech-heavy products, leading to an uncertain purchase likelihood."
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,"The AI-customized body wash concept is somewhat unique compared to typical products, matching the profile’s moderate uniqueness ratings for new Dove concepts."
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,somewhat,Somewhat relevant,"Multiple survey responses rate Dove Skin ID as 'somewhat unique' and 'somewhat' fitting personal needs, reflecting moderate relevance; profile shows cautious interest but not strong personal need."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,Survey data consistently rates Dove Skin ID claims as 'somewhat believable'; the profile's preference for clinical validation supports moderate belief but not full trust without more evidence.
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Prior answers show Dove Skin ID fits 'somewhat' with expectations from Dove; loyalty to Dove but cautious about new tech-driven concepts aligns with this moderate fit.
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,Dove Skin ID is somewhat unique and innovative with AI customization but cautious approach and price concerns keep ratings neutral to slightly positive.
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Dove Skin ID priced at ₹699+ is high; user prefers dermatologist-recommended brands and is cautious about new AI-based claims, while somewhat satisfied with current Dove."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 5, ""Moisturization / skin hydration"": 5, ""Fragrance / scent quality"": 4, ""Gentleness on skin"": 5, ""Value for money"": 4, ""Innovation / uniqueness"": 3, ""Brand trust and reputation"": 5, ""Convenience / ease of use"": 3}",Cleansing effectiveness: 5; Moisturization / skin hydration: 5; Fragrance / scent quality: 4; Gentleness on skin: 5; Value for money: 4; Innovation / uniqueness: 3; Brand trust and reputation: 5; Convenience / ease of use: 3,"Core identity prioritizes cleansing, moisturization, gentleness, and brand trust highly, with moderate importance to fragrance, value, convenience, and innovation."
Comparative & Pricing,M8_q80,"Now that you've seen all 5 concepts, please rank them from most to least appealing. Pick your top 3.","[""Dove Skip"", ""Dove 60-Second Body Spray"", ""Dove Night Wash"", ""Dove Yours & Mine"", ""Dove Skin ID""]",Dove Skip > Dove 60-Second Body Spray > Dove Night Wash > Dove Yours & Mine > Dove Skin ID,"The Dove Skip concept is rated highest due to its strong appeal of 12-hour moisturization and time-saving benefit, followed by the 60-Second Body Spray which fits busy routines; Night Wash is next for its calming benefits, while Yours & Mine and Skin ID are less preferred due to price concerns and need for more clinical validation, consistent with cautious, ingredient-focused, and brand-loyal profile."
Comparative & Pricing,M8_q81,"Thinking about the concept you found most appealing — at the price shown, how likely would you be to buy it?",might_buy,Might or might not buy,"Earlier survey answers indicate 'might or might not buy' for Dove Skin ID at ₹699 price point, consistent with cautious novelty approach and need for proven product efficacy."
Comparative & Pricing,M8_q82,What would you expect to pay for your most preferred concept? (Enter amount in rupees),299,299,"The preferred concept is Dove Skip, which is currently considered somewhat high priced but acceptable around ₹299-₹349; given the profile's preference for clinical validation and moderate premium tolerance, ₹299 is a reasonable expected price aligned with mid-range pricing and prior price sensitivity evidence."
