Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,"The micellar technology and 60-second claim are somewhat different but not radically unique compared to other body washes, fitting participant’s moderate uniqueness perception."
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,very,Very relevant,"The product’s speed and cleansing benefits align well with participant’s busy lifestyle and preference for quick, effective cleansing."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,very,Very believable,Participant trusts Dove as an established brand and finds the micellar cleansing claim plausible given their experience with Dove products.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove is the participant’s primary brand and the product fits the brand’s image of gentle, effective cleansing, so the fit is strong but not perfect."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 5, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 4}",Basic-Premium: 4; Boring-Exciting: 4; Not for me-Made for me: 5; Old-fashioned-Innovative: 4; Forgettable-Memorable: 4,"The Dove 60-Second Body Spray is seen as somewhat unique, innovative, and very relevant to personal needs with a strong appeal for speed and convenience, so ratings lean positive but not extreme."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,"While the Dove 60-Second Body Spray is seen as somewhat unique and very relevant, concerns about price and efficacy are common for new products, consistent with cautious but interested attitude."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"The participant finds the Dove Skip concept very appealing for its moisturizing benefit and time-saving aspect, but price concerns lower the interest slightly from maximum."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?",The idea of moisturizing skin straight from the shower without needing lotion is very appealing and solves a real hassle for me.,The idea of moisturizing skin straight from the shower without needing lotion is very appealing and solves a real hassle for me.,"Profile values moisturized skin and convenience, and Dove Skip's 12-hour hydration without lotion aligns well with these preferences."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would like the price to be a bit lower or have a smaller, more affordable size option, as ₹349 is on the higher side for me.","I would like the price to be a bit lower or have a smaller, more affordable size option, as ₹349 is on the higher side for me.",Profile is willing to pay moderate premium but is price-sensitive and looks for value; concerns about price being high are consistent.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,4,4,"The Dove Skip concept fits somewhat to very well with the participant's routine as it addresses a real hassle of skipping lotion, so a 4 is appropriate."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The participant sees Dove Skip as likely to save time by eliminating the need for lotion, which fits their convenience-driven grooming motivation."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The moisturizing benefit aligns with participant’s ideal post-wash skin feeling, and the price is within their moderate premium range, making it appealing but not a definite buy."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,"Similar to Dove 60-Second Body Spray, Dove Skip is seen as somewhat unique due to its moisturizing benefit but not radically different from other body washes."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,very,Very relevant,The participant values moisturized skin post-wash and finds Dove Skip's 12-hour moisturization very relevant to their needs.
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,very,Very believable,"Participant previously rated Dove 60-Second Body Spray claims as very believable, indicating trust in Dove's product claims."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,very,Fits very well,Participant consistently feels Dove product ideas fit very well with their expectations of the brand.
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 4; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Skip is somewhat unique and fits well with routine but price concerns and moderate excitement keep ratings neutral to slightly positive.
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,"Dove Skip is seen as somewhat unique and very relevant but priced at ₹349-599, which may feel slightly high; skepticism about claims is typical for new moisturizing tech."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"The Dove Night Wash concept is somewhat relevant and interesting due to calming ingredients, but price and proof concerns moderate enthusiasm to a moderate level."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?",The calming ritual and ingredients like chamomile and lavender that help me unwind at night sound very appealing for a different shower experience.,The calming ritual and ingredients like chamomile and lavender that help me unwind at night sound very appealing for a different shower experience.,Profile appreciates products that fit environmental or situational needs; night shower as a calming ritual fits well with their adaptive product selection.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?",I would want it to be priced closer to mid-range (around ₹299 for 250ml is okay) and to have clear evidence that it actually helps with relaxation and better sleep.,I would want it to be priced closer to mid-range (around ₹299 for 250ml is okay) and to have clear evidence that it actually helps with relaxation and better sleep.,"Price concerns and skepticism about claims are consistent, and profile prefers tangible benefits over unproven claims."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"The Night Wash fits somewhat well with the participant's routine as an occasional calming shower product, but not as a daily essential."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",probably_buy,Probably would buy,"Participant shows openness to Dove products with functional benefits and moderate price, and would likely buy Dove Night Wash given its calming benefit."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The calming night shower concept is somewhat unique but not extremely so, similar to other Dove innovations."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"While the night wash's calming benefit is appealing, it is less directly relevant than Dove Skip's moisturizing benefit."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,very,Very believable,"Participant trusts Dove's claims and finds product benefits credible, consistent with prior ratings."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Previous answers rated Dove Night Wash as somewhat unique and somewhat relevant, indicating moderate fit with Dove brand expectations."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Night Wash is somewhat unique and somewhat relevant but less fitting to routine and price concerns keep ratings neutral.
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,Dove Night Wash is somewhat relevant and unique but the price and effectiveness claims may raise concerns given moderate trust in new concepts.
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",2,2,"Earlier answers show some interest in Dove Yours & Mine but concerns about high price and complexity reduce enthusiasm, so a low-moderate interest rating fits."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The personalized scent quiz and the idea of feeling connected to my partner through scent is interesting, but the high price and complexity make me hesitant.","The personalized scent quiz and the idea of feeling connected to my partner through scent is interesting, but the high price and complexity make me hesitant.",Profile finds the concept appealing emotionally but is price-sensitive and skeptical about premium/luxury claims; earlier answers show low purchase intent for this concept.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","The high price and complexity make me hesitant; I would prefer a simpler, more affordable option around ₹499-599 and clearer benefits to justify the premium cost.","The high price and complexity make me hesitant; I would prefer a simpler, more affordable option around ₹499-599 and clearer benefits to justify the premium cost.",Direct evidence states the personalized scent quiz and connection idea are interesting but the high price and complexity cause hesitation.
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",probably_not,Probably would not buy,"The product is premium priced (₹799+), personalized fragrance is not a primary driver, and prior answers show preference for practicality over novelty in scent-based products."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove products with personalized or scent-based claims were rated as somewhat unique, consistent with prior ratings for Dove's scent innovations."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Given the participant’s tendency to buy scent-based products only situationally and preference for practicality, the product is somewhat relevant but not highly so."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,Participant is skeptical of unproven claims and prefers evidence-based benefits; personalized scent claims are moderately believable but not fully trusted.
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove's brand fit for scent personalization is moderate, aligning with prior ratings of somewhat fit for similar Dove scent innovations."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Yours & Mine is seen as somewhat unique and innovative but high price and complexity reduce appeal, so moderate ratings with slightly higher on premium and innovation."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Dove Yours & Mine is seen as somewhat unique but not likely to buy, with price at ₹799-999 and moderate relevance, so price and trust issues plus satisfaction with current product apply."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previous responses indicate moderate interest in Dove Skin ID due to appealing AI customization but price and proof concerns limit enthusiasm, making '3' appropriate."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?",The AI skin analysis and custom formulation for different body areas is appealing because it addresses my specific skin needs more precisely than regular body washes.,The AI skin analysis and custom formulation for different body areas is appealing because it addresses my specific skin needs more precisely than regular body washes.,Survey and synthetic evidence highlight the appeal of AI skin analysis and customization as somewhat relevant and interesting features.
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would want the price to be lower, closer to mid-range ₹499 or less, and more proof or user reviews showing the product’s effectiveness before committing to the subscription.","I would want the price to be lower, closer to mid-range ₹499 or less, and more proof or user reviews showing the product’s effectiveness before committing to the subscription.",Price concerns and skepticism about claims are consistent with earlier answers; willingness to pay moderate premium but not for gimmicks supports this.
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"The Dove Skin ID concept somewhat fits current routine as it addresses specific skin needs, but price and subscription model reduce fit to moderate."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,AI skin analysis is interesting but not a primary purchase driver; participant prefers proven benefits and would research more before buying.
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,"AI-customized body wash is somewhat unique but not extremely so, matching participant’s moderate uniqueness ratings for Dove innovations."
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,somewhat,Somewhat relevant,"Previous answers rated Dove Skin ID as somewhat unique and the relevance to personal needs as somewhat, consistent with a moderate personal relevance given the AI customization and price point."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,"Earlier responses showed moderate belief in Dove Skin ID claims, reflecting cautious acceptance of AI-based skin analysis but not full trust without more proof."
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior answers indicated the Dove Skin ID concept fits somewhat with expectations from Dove, aligning with the brand's reputation but the tech-driven approach being a slight departure."
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,Dove Skin ID is appealing for its AI customization and innovation but price and proof concerns keep excitement and personal fit moderate.
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high"", ""skeptical_claims"", ""availability""]",Price might be too high; Might not work as claimed; Might not be available where I shop,"Dove Skin ID is somewhat unique but with a high price (₹699+), moderate relevance, and uncertainty about availability, leading to these concerns."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 5, ""Moisturization / skin hydration"": 5, ""Fragrance / scent quality"": 3, ""Gentleness on skin"": 4, ""Value for money"": 5, ""Innovation / uniqueness"": 4, ""Brand trust and reputation"": 5, ""Convenience / ease of use"": 5}",Cleansing effectiveness: 5; Moisturization / skin hydration: 5; Fragrance / scent quality: 3; Gentleness on skin: 4; Value for money: 5; Innovation / uniqueness: 4; Brand trust and reputation: 5; Convenience / ease of use: 5,"Evidence shows strong importance on cleansing, moisturization, value, brand trust, and convenience, moderate on gentleness and innovation, and moderate on fragrance."
Comparative & Pricing,M8_q80,"Now that you've seen all 5 concepts, please rank them from most to least appealing. Pick your top 3.","[""Dove 60-Second Body Spray"", ""Dove Skip"", ""Dove Night Wash"", ""Dove Yours & Mine"", ""Dove Skin ID""]",Dove 60-Second Body Spray > Dove Skip > Dove Night Wash > Dove Yours & Mine > Dove Skin ID,"Consistent with prior answers showing highest interest and relevance for Dove 60-Second Body Spray and Dove Skip, moderate interest for Night Wash, and lower interest for Yours & Mine and Skin ID due to price and complexity concerns."
Comparative & Pricing,M8_q81,"Thinking about the concept you found most appealing — at the price shown, how likely would you be to buy it?",might_buy,Might or might not buy,"Given the ₹699 price and the profile's moderate willingness to pay for benefits but skepticism about gimmicks, plus prior 'might buy' stance on Dove Skin ID, this reflects a tentative purchase likelihood."
Comparative & Pricing,M8_q82,What would you expect to pay for your most preferred concept? (Enter amount in rupees),299,299,"The preferred concept is Dove 60-Second Body Spray, and P13_T014 consistently prefers mid-range pricing around ₹299 for body wash products, valuing a balance of moisturizing benefits and convenience without paying premium or luxury prices."
