Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Concept 1: Dove 60-Second Body Spray,M8_q12,How unique or different is the Dove 60-Second Body Spray compared to other body wash products available today?,somewhat,Somewhat unique,The 60-second cleaning claim is somewhat different but not extremely unique compared to other body washes.
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"While the fast cleaning benefit is relevant for busy days, the participant values fragrance and moisturizing more, so relevance is moderate."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,Claims about micellar technology and speed are plausible but participant is cautious and values evidence and personal experience.
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is a trusted international brand fitting well with expectations, but the new product concept is a slight departure from usual Dove body wash."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The Dove 60-Second Body Spray is seen as somewhat innovative and somewhat relevant but not strongly premium or exciting, so neutral to slightly positive ratings fit best."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""availability""]",Price might be too high; Might not work as claimed; Might not be available where I shop,"Survey responses indicate price sensitivity and doubts about efficacy of Dove 60-Second Body Spray, plus availability concerns are common for new products."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"Previously indicated probable buying interest in Dove Skip and found the 12-hour moisturization concept very appealing, though price is a concern."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?",The idea of getting 12-hour moisturized skin straight from the shower without needing lotion was the most appealing aspect of the Dove Skip concept.,The idea of getting 12-hour moisturized skin straight from the shower without needing lotion was the most appealing aspect of the Dove Skip concept.,Real and survey evidence shows moisturization and convenience as key attractive features for this product.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?",I would want the price to be lower and clearer evidence that the moisturizing effect lasts as promised.,I would want the price to be lower and clearer evidence that the moisturizing effect lasts as promised.,Price sensitivity and skepticism about claims are consistent concerns for Dove Skip.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),Dove Skip fits somewhat well with routine as it addresses the hassle of moisturizing after shower but price and proof of efficacy temper enthusiasm.
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"Likely to save time by eliminating lotion step, which is a strong benefit noted in prior responses."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,The moisturizing benefit aligns well with participant’s desire for moisturized skin post-wash and willingness to pay a premium for multi-benefit products.
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,Previous answers rated Dove Skip as fitting somewhat well with Dove and somewhat believable; the product's moisturizing claim is relevant but not highly differentiated.
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"Prior responses show moderate relevance of Dove products to personal needs and a desire for moisturized skin, but some dissatisfaction remains."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,"Earlier survey answers rated Dove 60-Second Body Spray claims as somewhat believable, indicating moderate trust in Dove claims generally."
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with earlier answer that Dove 60-Second Body Spray fits somewhat well with brand expectations, indicating moderate brand fit."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,Dove Skip is appealing for its moisturizing innovation but price concerns and moderate fit with routine suggest mostly neutral ratings with a slight nod to innovation.
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,Dove Skip priced at ₹349-599 is on the higher side; respondent somewhat trusts Dove but remains cautious about claims and price.
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",4,4,"Previously expressed probable buying interest and found calming ritual and stress relief benefits appealing, despite price concerns."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?",The calming ritual and stress-relief benefits from chamomile and lavender oils in the Dove Night Wash concept were most appealing.,The calming ritual and stress-relief benefits from chamomile and lavender oils in the Dove Night Wash concept were most appealing.,Survey answers show positive reception to the Night Wash's calming and relaxing benefits.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?",I would reduce the price and make the fragrance stronger and longer lasting to better fit my needs.,I would reduce the price and make the fragrance stronger and longer lasting to better fit my needs.,Price concerns and fragrance dissatisfaction are consistent themes; stronger scent longevity would improve appeal.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),Fits somewhat well with routine as evening shower ritual is valued but price and fragrance strength need improvement.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",probably_buy,Probably would buy,"Prior likelihood to buy Dove Skip was 'probably buy', and Dove Night Wash with calming benefits at a mid-range price aligns with personal needs and moderate novelty seeking."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"Dove Night Wash's calming ritual concept is somewhat unique but not radically different from existing products, matching previous moderate uniqueness ratings."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,The calming night shower benefit is somewhat relevant given the desire for differentiated shower experiences but not a critical need.
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"Claims about slow-release lavender and chamomile are plausible but the consumer remains moderately skeptical, consistent with prior claim believability ratings."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,Prior survey answers (M8_q44) and direct evidence indicate Dove Night Wash fits somewhat well with brand expectations.
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Night Wash is somewhat unique and fits moderately well with routine, with calming benefits appealing, so neutral ratings with slight innovation emphasis are appropriate."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,Dove Night Wash priced ₹299-499 is mid-range but respondent is price sensitive and somewhat skeptical of claims despite liking the concept.
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previous answer for Dove Yours & Mine interest was 'might_buy' (moderate interest), supported by appeal of personalized fragrance quiz and connection benefit but tempered by price concerns around ₹799."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?",The personalized fragrance quiz and the idea of carrying a subtle trace of my partner's scent to feel connected were the most appealing parts.,The personalized fragrance quiz and the idea of carrying a subtle trace of my partner's scent to feel connected were the most appealing parts.,The concept of personalized scent and emotional connection aligns with the profile's social scent sensitivity and appeal of fragrance-driven products.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would want the price to be lower, ideally under ₹700 for the couples kit, and clearer proof that the personalized fragrance actually lasts long and feels natural throughout the day.","I would want the price to be lower, ideally under ₹700 for the couples kit, and clearer proof that the personalized fragrance actually lasts long and feels natural throughout the day.",Direct evidence shows price is a key concern and fragrance longevity is a top priority; earlier answers also mention price and availability concerns for Dove Yours & Mine.
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"Price is high (₹799) and while the concept is somewhat unique and relevant, price sensitivity and moderate novelty seeking suggest hesitation."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove products with personalized/fragrance features rated as somewhat unique in prior evidence, consistent with this concept."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Based on relevance ratings for similar Dove fragrance products and personal fragrance-driven behavior, this is somewhat relevant."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,Prior ratings for Dove claims were mostly somewhat believable; personalization claims are plausible but not fully trusted without more evidence.
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Consistent with prior Dove product fit ratings and the brand's positioning, this concept fits somewhat well with expectations."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,Dove Yours & Mine is somewhat unique and innovative with personalized fragrance appeal but price and proof concerns keep ratings mostly neutral with slight innovation.
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""availability""]",Price might be too high; Might not work as claimed; Might not be available where I shop,"Dove Yours & Mine is premium priced (₹799-999), which triggers price concern; also some skepticism about new personalized fragrance claims and availability."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Earlier response for Dove Skin ID interest was 'might_buy' (moderate interest), reflecting curiosity about AI customization but concerns about price (₹699) and fragrance longevity."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The most appealing part is the AI skin analysis that customizes the body wash to my specific skin needs, which feels innovative and relevant to my problem of uneven skin conditions.","The most appealing part is the AI skin analysis that customizes the body wash to my specific skin needs, which feels innovative and relevant to my problem of uneven skin conditions.","Evidence highlights interest in the AI skin analysis feature as interesting but secondary to product quality, and the concept's customization aligns with the desire for targeted skin care."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would reduce the price from ₹699 to something more affordable and ensure the fragrance is stronger and longer lasting, as well as address concerns about potential skin irritation.","I would reduce the price from ₹699 to something more affordable and ensure the fragrance is stronger and longer lasting, as well as address concerns about potential skin irritation.","Previous answers consistently mention price sensitivity, desire for stronger fragrance longevity, and concerns about skin irritation for Dove Skin ID."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"Prior answer indicated Dove Skin ID fits 'somewhat' with current routine, consistent with moderate relevance and interest in personalized skin care but not fully integrated."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,AI skin analysis is interesting but price (₹699) and need for product efficacy mean cautious consideration rather than strong purchase intent.
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,"AI-customized body wash is somewhat unique compared to standard products, matching prior evidence on novelty and uniqueness."
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,somewhat,Somewhat relevant,"Previous answers rated Dove Skin ID as somewhat unique and the likelihood to buy as might or might not buy, indicating moderate relevance to personal needs."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,"Prior responses consistently rated Dove Skin ID claims as somewhat believable, reflecting cautious acceptance without full trust."
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Earlier answers show the Dove Skin ID idea fits somewhat well with expectations from Dove, consistent with moderate brand fit perception."
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Dove Skin ID is viewed as somewhat unique and innovative due to AI customization but price and fragrance longevity concerns temper enthusiasm, resulting in mostly neutral ratings with a tilt toward innovation."
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Dove Skin ID is priced high (₹699+), respondent values dermatologist input and is cautious about new tech and skin irritation risks."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 5, ""Moisturization / skin hydration"": 4, ""Fragrance / scent quality"": 5, ""Gentleness on skin"": 3, ""Value for money"": 5, ""Innovation / uniqueness"": 3, ""Brand trust and reputation"": 3, ""Convenience / ease of use"": 3}",Cleansing effectiveness: 5; Moisturization / skin hydration: 4; Fragrance / scent quality: 5; Gentleness on skin: 3; Value for money: 5; Innovation / uniqueness: 3; Brand trust and reputation: 3; Convenience / ease of use: 3,"Price, fragrance, and cleansing are top priorities; moisturization is important; gentleness, brand trust, innovation, and convenience are moderately important."
Comparative & Pricing,M8_q80,"Now that you've seen all 5 concepts, please rank them from most to least appealing. Pick your top 3.","[""Dove Skip"", ""Dove Night Wash"", ""Dove 60-Second Body Spray"", ""Dove Yours & Mine"", ""Dove Skin ID""]",Dove Skip > Dove Night Wash > Dove 60-Second Body Spray > Dove Yours & Mine > Dove Skin ID,"Based on prior answers, Dove Skip and Dove Night Wash had higher purchase likelihood and appeal due to moisturizing and calming benefits, while Dove 60-Second Body Spray was somewhat appealing but less likely to buy; Dove Yours & Mine and Skin ID were less preferred due to price and fragrance concerns."
Comparative & Pricing,M8_q81,"Thinking about the concept you found most appealing — at the price shown, how likely would you be to buy it?",might_buy,Might or might not buy,"Based on previous likelihood ratings for Dove Skin ID and similar Dove variants, the participant is ambivalent about purchase at the ₹699 price point."
Comparative & Pricing,M8_q82,What would you expect to pay for your most preferred concept? (Enter amount in rupees),299,299,"The preferred concept is Dove Skip, and consistent evidence shows price sensitivity with a preference for mid-range pricing around ₹199-349; earlier feedback indicated wanting a lower price than current premium concepts, so ₹299 fits as a reasonable expected price."
