Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""skeptical_claims"", ""happy_current""]",Price might be too high; Might not work as claimed; Happy with current product,"Survey responses show 'somewhat relevant' and 'might or might not buy' indicating price and efficacy concerns, plus satisfaction with current brand (Cinthol) suggests contentment."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,Participant is probably interested in Dove Skip due to its 12-hour moisturization and time-saving benefit despite price concerns.
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The most appealing aspect is the 12-hour moisturization straight from the shower, which removes the hassle of applying lotion and saves time.","The most appealing aspect is the 12-hour moisturization straight from the shower, which removes the hassle of applying lotion and saves time.",The benefit of moisturizing without needing lotion aligns with the participant’s desire for convenience and effective skin care.
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I would want the price to be lower, as Rs.349-599 feels expensive for a body wash, and I would like assurance that it won't irritate my skin.","I would want the price to be lower, as Rs.349-599 feels expensive for a body wash, and I would like assurance that it won't irritate my skin.",Concerns about price and potential skin irritation were noted for the Dove Skip concept.
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,3,3 (Somewhat well),"Participant finds Dove Skip somewhat fitting with their routine, appreciating the moisturizing convenience but mindful of price."
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The time-saving aspect of Dove Skip is appealing, making it likely to moderately to highly save time in their routine."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",probably_buy,Probably would buy,"The Dove Skip product addresses skin moisturization, a concern for this participant with dry skin, and the price (₹349 for 300ml) is within a reasonable premium range they might accept for proven benefits."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,somewhat,Somewhat unique,Similar Dove product (60-Second Body Spray) was rated somewhat unique; this product's advanced lipid-lock tech is a functional innovation but not radically different from other moisturizing body washes.
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,somewhat,Somewhat relevant,"Profile shows moderate relevance to moisturizing claims since dry skin is a concern, but price at ₹349 is above usual spend and convenience is valued, so relevance is moderate."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,Prior answers rated Dove claims as somewhat believable; advanced tech claims are plausible but would be met with cautious skepticism without strong clinical proof.
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,very,Fits very well,"Earlier response shows Dove 60-Second Body Spray fits very well with brand expectations; similar moisturizing innovation fits Dove's image as a caring, effective brand."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Skip is somewhat unique and fits well with routine but price concerns and moderate interest keep ratings neutral across attributes.
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,"Dove Skip is priced higher (Rs.349+), and cautious pragmatism leads to concerns about efficacy and price, no indication of trust or satisfaction yet."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Participant is moderately interested in Dove Night Wash for its calming benefits but price and proof concerns temper enthusiasm.
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","I like that it offers a calming, relaxing shower experience at night with ingredients like chamomile and lavender that help reduce stress and prepare for sleep.","I like that it offers a calming, relaxing shower experience at night with ingredients like chamomile and lavender that help reduce stress and prepare for sleep.",The calming ritual and stress-reducing benefits were highlighted as appealing in the Dove Night Wash concept.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?",I would want the price to be more affordable and clearer evidence that the calming ingredients actually work without causing skin irritation.,I would want the price to be more affordable and clearer evidence that the calming ingredients actually work without causing skin irritation.,Price concerns and worries about skin irritation were common for the Night Wash concept.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),Dove Night Wash fits somewhat well with participant's routine as a calming night shower option but not perfectly.
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"Profile shows moderate interest in Dove Night Wash; calming benefits are appealing but price and uniqueness are moderate factors, leading to indecision."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,The calming night shower concept with clinical lavender and chamomile is somewhat unique but not a major departure from existing body wash variants.
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"Stress relief and calming benefits are somewhat relevant personally, but not a strong priority compared to price and basic moisturizing needs."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,Claims about clinical stress hormone reduction are somewhat believable but would be met with cautious pragmatism pending expert validation.
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Prior answers rate Dove Night Wash as somewhat unique and somewhat relevant, with moderate fit to Dove brand; the calming night shower concept fits Dove's gentle positioning but is not strongly differentiated."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,Dove Night Wash is somewhat unique and relevant but price and skepticism about claims keep perceptions neutral.
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Dove Night Wash is mid-premium priced and new concept; cautious buyer would worry about price, efficacy, and possible irritation."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"Previous answers show moderate interest (might_buy) and appeal for the personalized fragrance quiz and connection aspect, but price concerns (₹799) and need for proof of lasting effect keep interest moderate."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?",The personalized fragrance quiz and the idea of carrying a subtle scent that connects me with my partner throughout the day is very appealing.,The personalized fragrance quiz and the idea of carrying a subtle scent that connects me with my partner throughout the day is very appealing.,The concept of personalized scent to maintain connection with a partner resonates with the participant’s social scent awareness and interest in meaningful fragrance.
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I would want the price to be more affordable, ideally under ₹500 for the couples kit, and clearer proof that the personalized fragrance actually lasts and connects us throughout the day without causing skin irritation.","I would want the price to be more affordable, ideally under ₹500 for the couples kit, and clearer proof that the personalized fragrance actually lasts and connects us throughout the day without causing skin irritation.","The participant consistently expresses concern about high prices (₹799+ seen as expensive) and skepticism about claims, while appreciating the personalized fragrance quiz and emotional connection aspect."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"Given the high price (₹799-999) and the somewhat niche, personalized scent concept, this does not strongly align with the price-sensitive, pragmatic profile; previous similar Dove concepts were met with 'might or might not buy'."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,somewhat,Somewhat unique,"Similar Dove personalized scent products were rated as somewhat unique, reflecting moderate novelty but not groundbreaking innovation."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,somewhat,Somewhat relevant,"Personalized scent for couples is somewhat relevant but not a strong personal need given the pragmatic, price-driven nature and focus on functional benefits."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,Claims about personalized fragrance quiz and custom formulas are plausible but would be met with cautious skepticism without strong clinical or expert validation.
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The Dove Yours & Mine concept fits Dove's brand image moderately well but is less aligned with the participant's pragmatic, price-sensitive buying style."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 4; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"The personalized fragrance quiz is appealing and innovative, but high price and proof concerns moderate enthusiasm."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims"", ""skin_irritation""]",Price might be too high; Might not work as claimed; Could irritate my skin,"Dove Yours & Mine is luxury priced (Rs.799+), and the participant is price-sensitive and pragmatic, so price and efficacy concerns plus skin irritation are relevant."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),Prior answers indicate moderate interest (might_buy) in Dove Skin ID due to appeal of AI customization for dry skin but concerns about price (₹699) and proof of efficacy limit enthusiasm.
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The most appealing part is the AI skin analysis that customizes the body wash for different areas of my skin, which could address my dry skin more effectively than generic products.","The most appealing part is the AI skin analysis that customizes the body wash for different areas of my skin, which could address my dry skin more effectively than generic products.","Participant values clinical efficacy and customization for dry skin, and finds the AI skin analysis somewhat unique and relevant, though price concerns remain."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I would want the price to be lower, ideally below ₹600 for the first order, and more transparent evidence that the AI analysis and custom formula actually improve my skin without irritation or being a gimmick.","I would want the price to be lower, ideally below ₹600 for the first order, and more transparent evidence that the AI analysis and custom formula actually improve my skin without irritation or being a gimmick.","The participant is price-sensitive, skeptical of new products without proof, and concerned about skin irritation, consistent with previous concerns about Dove Skin ID pricing and claims."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,3,3 (Somewhat well),"The concept somewhat fits current routine as per earlier responses, with some appeal for personalized skin care but tempered by price and skepticism about claims."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,The Dove Skin ID with AI customization at ₹699 is interesting but considered expensive; previous answers show cautious interest in AI features but price is a barrier.
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,somewhat,Somewhat unique,AI-customized body wash is somewhat unique but not perceived as extremely novel given the participant's focus on proven benefits and skepticism toward gimmicks.
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,somewhat,Somewhat relevant,"Prior answers consistently rated Dove Skin ID as 'somewhat unique' and the product as 'might or might not buy,' reflecting moderate relevance to personal needs given price sensitivity and skin concern awareness."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,"Previous responses rated the claims of Dove Skin ID as somewhat believable, consistent with a pragmatic, data-driven approach that requires credible proof but remains cautiously optimistic."
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Earlier answers show the Dove Skin ID concept fits somewhat well with expectations from Dove, reflecting moderate brand trust but some reservation due to the premium price and new technology."
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,Dove Skin ID's AI customization is seen as innovative and somewhat unique but price and proof concerns keep ratings moderate.
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high"", ""skeptical_claims"", ""distrust_new""]",Price might be too high; Might not work as claimed; Don't trust new products,"Dove Skin ID is premium and uses AI tech; participant is interested but cautious, so price, efficacy, and trust in new tech/product are concerns."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 5, ""Moisturization / skin hydration"": 5, ""Fragrance / scent quality"": 3, ""Gentleness on skin"": 4, ""Value for money"": 5, ""Innovation / uniqueness"": 3, ""Brand trust and reputation"": 3, ""Convenience / ease of use"": 4}",Cleansing effectiveness: 5; Moisturization / skin hydration: 5; Fragrance / scent quality: 3; Gentleness on skin: 4; Value for money: 5; Innovation / uniqueness: 3; Brand trust and reputation: 3; Convenience / ease of use: 4,"Price, cleansing, and moisturization are top priorities; fragrance is moderately important; innovation and brand trust are less critical but still considered."
Comparative & Pricing,M8_q80,"Now that you've seen all 5 concepts, please rank them from most to least appealing. Pick your top 3.","[""Dove 60-Second Body Spray"", ""Dove Skip"", ""Dove Night Wash"", ""Dove Yours & Mine"", ""Dove Skin ID""]",Dove 60-Second Body Spray > Dove Skip > Dove Night Wash > Dove Yours & Mine > Dove Skin ID,"Based on prior answers, Dove 60-Second Body Spray and Dove Skip were rated highest in appeal due to time-saving and moisturization benefits, followed by Dove Night Wash for its calming effect; Dove Yours & Mine and Dove Skin ID were less preferred due to price concerns and skepticism about claims."
Comparative & Pricing,M8_q81,"Thinking about the concept you found most appealing — at the price shown, how likely would you be to buy it?",might_buy,Might or might not buy,"Consistent with prior likelihood ratings for Dove Skin ID and similar Dove products, this answer reflects cautious interest tempered by price concerns and the need for proven benefits."
Comparative & Pricing,M8_q82,What would you expect to pay for your most preferred concept? (Enter amount in rupees),199,199,"The participant consistently prefers body washes in the ₹100-200 range and starts by examining affordable options first; they find prices above ₹200 too high without strong proof, so ₹199 is the expected price for their most preferred concept."
