Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Concept 1: Dove 60-Second Body Spray,M8_q13,How relevant is the Dove 60-Second Body Spray to your personal needs?,somewhat,Somewhat relevant,"While I do shower once daily and appreciate convenience, I'm not typically rushing between activities and prefer my leisurely shower routine with thick cream textures."
Concept 1: Dove 60-Second Body Spray,M8_q14,How believable are the claims made about the Dove 60-Second Body Spray?,somewhat,Somewhat believable,"Dove is a trusted brand and micellar technology exists in face care, but I'd need to see reviews and dermatologist opinions before fully believing the 60-second cleaning claims."
Concept 1: Dove 60-Second Body Spray,M8_q15,How well does the Dove 60-Second Body Spray idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"Dove is known for innovation and skin care expertise, but this spray format is quite different from their traditional creamy body washes that I associate with the brand."
Concept 1: Dove 60-Second Body Spray,M8_q16,How would you describe the Dove 60-Second Body Spray? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 2, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 3; Not for me-Made for me: 2; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Evidence shows I find the micellar technology innovative but rated it as 'probably would not buy' and only somewhat relevant to my needs, indicating neutral to slightly negative perception overall."
Concept 1: Dove 60-Second Body Spray,M8_q19,"What concerns, if any, would you have about trying the Dove 60-Second Body Spray? Select all that apply.","[""price_high"", ""happy_current""]",Price might be too high; Happy with current product,"Given my extreme brand loyalty to Beauty, Health and Planet for 2 years and my previous 'probably would not buy' rating for this product, I'm satisfied with my current choice and concerned about the premium pricing."
Concept 2: Dove Skip,M8_q20,"Overall, how interested are you in this product concept?",4,4,"I'm quite interested in this concept as it appeals to my preference for thick, creamy formulas and moisturizing benefits, plus I rated my purchase likelihood as 'might buy'."
Concept 2: Dove Skip,M8_q21,"What, if anything, did you find most appealing about the Dove Skip concept?","The convenience of not needing separate body lotion and the moisturizing benefits appeal to me, plus it fits my preference for thick, creamy formulas.","The convenience of not needing separate body lotion and the moisturizing benefits appeal to me, plus it fits my preference for thick, creamy formulas.","Evidence shows I prefer thick cream textures and want moisturized post-wash skin feeling, so this concept aligns with my preferences."
Concept 2: Dove Skip,M8_q22,"What, if anything, would you change or improve about the Dove Skip concept?","I'd want to ensure the fragrance is appealing since that's most important to me, and maybe offer it in a smaller trial size first.","I'd want to ensure the fragrance is appealing since that's most important to me, and maybe offer it in a smaller trial size first.","Evidence shows fragrance is my primary concern and I prefer sample-testing before commitment, especially for premium-priced products."
Concept 2: Dove Skip,M8_q23,How well does the Dove Skip concept fit with your current routine?,4,4,This fits well with my routine since I prefer moisturized post-wash skin feeling and the convenience of not needing separate body lotion appeals to me.
Concept 2: Dove Skip,M8_q24,How likely would the Dove Skip be to save you time in your routine?,4,4,"The Skip concept would likely save significant time by eliminating the need for separate body lotion application, which aligns with my preference for convenience."
Concept 2: Dove Skip,M8_q25,"Based on what you've seen, how likely would you be to buy the Dove Skip?",might_buy,Might or might not buy,"The moisturizing benefit appeals to my preference for moisturized post-wash skin, but I'd need to test the fragrance and texture first, and research reviews before switching from my trusted Beauty, Health and Planet."
Concept 2: Dove Skip,M8_q27,How unique or different is the Dove Skip compared to other body wash products available today?,very,Very unique,"The moisturizing-without-lotion concept aligns with my preference for innovative products that solve real problems, and I rated the previous Dove 60-Second Body Spray as 'Very unique' showing I appreciate Dove's innovation efforts."
Concept 2: Dove Skip,M8_q28,How relevant is the Dove Skip to your personal needs?,very,Very relevant,"Since I prefer moisturized post-wash skin feeling and value products that provide long-term skin benefits, a body wash that eliminates the need for separate moisturizing would be highly relevant to my needs."
Concept 2: Dove Skip,M8_q29,How believable are the claims made about the Dove Skip?,somewhat,Somewhat believable,Consistent with my rating of the Dove 60-Second Body Spray claims as 'Somewhat believable' - I'm moderately skeptical of advanced technology claims but open to Dove's innovation given my brand awareness.
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove is known for moisturizing benefits and I already associate the brand with skin care, so a moisturizing-focused innovation fits better with Dove's core identity than the previous spray concept."
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 4}",Basic-Premium: 4; Boring-Exciting: 4; Not for me-Made for me: 4; Old-fashioned-Innovative: 4; Forgettable-Memorable: 4,"Evidence shows I rated Dove Skip as 'very unique', 'very relevant' to my needs, and 'might buy' it, plus I specifically liked the thick, creamy formula and moisturizing benefits which align with my preferences."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high""]",Price might be too high,"While I rated this as 'might buy' previously and found it very relevant, my premium price tolerance is balanced with some concern about the ₹349-599 pricing for a new product category."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",3,3 (Moderately interested),"I'm moderately interested as the calming ritual aspect and natural ingredients like chamomile and lavender appeal to me, though I rated it as only somewhat relevant to my needs."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","The calming ritual aspect and natural ingredients like chamomile and lavender appeal to me, plus it creates a different experience from regular body wash.","The calming ritual aspect and natural ingredients like chamomile and lavender appeal to me, plus it creates a different experience from regular body wash.","Evidence shows I value natural ingredients and prefer products that offer unique benefits, plus the relaxing scents would appeal to my fragrance preferences."
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I'd want to know exactly how the lavender fragrance smells and ensure it's not too overpowering, since scent is the most critical factor for me.","I'd want to know exactly how the lavender fragrance smells and ensure it's not too overpowering, since scent is the most critical factor for me.","Evidence shows fragrance is my primary purchase driver and I need to approve of the scent before considering any body wash, regardless of other benefits."
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,3,3 (Somewhat well),"The concept fits somewhat well as I appreciate the natural ingredients and different experience from regular body wash, though my main concern is ensuring the lavender fragrance isn't overpowering since scent is critical for me."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"While I love floral fragrances and the lavender appeals to me, I'm extremely loyal to Beauty Health and Planet for 2 years, so I'd need to research this thoroughly before considering a switch."
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,somewhat,Somewhat unique,"The night-specific positioning is interesting but less innovative than the Skip concept - aromatherapy body washes exist, though the stress hormone claim adds some differentiation."
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,somewhat,Somewhat relevant,"The lavender fragrance appeals to my floral preferences, but since I'm very satisfied with my current body wash and don't specifically seek sleep benefits, it's only moderately relevant."
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"The chamomile and lavender ingredients are believable for relaxation, but the specific claim about reducing stress hormones through skin absorption seems questionable without more scientific backing."
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,very,Fits very well,"Given my preference for natural ingredients like chamomile and my interest in premium products that offer genuine benefits, this night-focused concept with stress-reducing properties aligns well with Dove's trusted brand positioning."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 3, ""Old-fashioned-Innovative"": 3, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 3; Old-fashioned-Innovative: 3; Forgettable-Memorable: 3,"Evidence shows I found the calming ritual and natural ingredients appealing and rated it as 'might buy', though I was concerned about the lavender fragrance being overpowering since scent is critical to me."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""price_high""]",Price might be too high,"Despite rating this as 'might buy' and finding the concept somewhat relevant, the ₹299-499 pricing gives me some pause as someone who researches thoroughly before switching from my trusted brand."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",4,4,"Evidence shows I found the personalized fragrance aspect very appealing since scent is most important to me, and I rated purchase likelihood as 'probably_buy' for this concept."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The personalized fragrance aspect is very appealing since scent is most important to me, and the idea of custom formulas from 200+ compounds sounds innovative.","The personalized fragrance aspect is very appealing since scent is most important to me, and the idea of custom formulas from 200+ compounds sounds innovative.","Evidence shows fragrance is my primary purchase driver and I'm moderately open to innovative concepts, so personalized scent creation would strongly appeal to me."
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","I'd want to ensure the fragrance combinations are well-balanced and not overwhelming when both scents are present, and maybe offer sample sizes first since fragrance is so personal and important to me.","I'd want to ensure the fragrance combinations are well-balanced and not overwhelming when both scents are present, and maybe offer sample sizes first since fragrance is so personal and important to me.","Based on my consistent emphasis on fragrance being the most critical factor and my preference for testing products before committing, especially for premium-priced items."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",probably_buy,Probably would buy,"The personalized fragrance concept strongly appeals to me since fragrance is my primary purchase driver and I care about how I smell to others, plus the premium price point of ₹799-999 fits my spending tolerance."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,extremely,Extremely unique,"The personalized fragrance quiz and couples kit concept is completely unlike anything I've seen in the body wash market, making it extremely differentiated from standard products."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,very,Very relevant,"This concept directly addresses my preference for fragrance as the primary purchase driver and my care about smelling good to others, especially in a relationship context."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"While the personalized fragrance concept is appealing, I would need to research more about how the fragrance quiz actually works and see reviews before fully believing the claims."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The personalized fragrance concept is innovative but feels like a stretch from Dove's traditional moisturizing focus, though it could work given their brand trust."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 5, ""Boring-Exciting"": 5, ""Not for me-Made for me"": 5, ""Old-fashioned-Innovative"": 5, ""Forgettable-Memorable"": 5}",Basic-Premium: 5; Boring-Exciting: 5; Not for me-Made for me: 5; Old-fashioned-Innovative: 5; Forgettable-Memorable: 5,"Evidence shows I rated Dove Yours & Mine as 'extremely unique', 'very relevant', and 'probably buy' because the personalized fragrance aspect is very appealing since scent is most important to me."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high""]",Price might be too high,"Even though I rated this 'probably buy' and found it extremely unique and very relevant, the ₹799-999 couples kit pricing is significantly higher than my usual spending, creating price sensitivity concerns."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",4,4,"Evidence shows I found the AI skin analysis technology and custom formulation very appealing since it addresses personalized skincare needs, though I have some concerns about dermatologist validation."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The AI skin analysis technology and custom formulation based on different body areas is very appealing since it addresses personalized skincare needs, plus the subscription option makes it convenient for regular use.","The AI skin analysis technology and custom formulation based on different body areas is very appealing since it addresses personalized skincare needs, plus the subscription option makes it convenient for regular use.","Evidence shows I value personalized products and technology features that provide genuine utility, plus I appreciate subscription convenience for products I trust."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I'd want to see actual dermatologist validation of the AI analysis accuracy and ensure the custom fragrance options are appealing, since scent is most important to me even with personalized skincare benefits.","I'd want to see actual dermatologist validation of the AI analysis accuracy and ensure the custom fragrance options are appealing, since scent is most important to me even with personalized skincare benefits.","My profile shows dermatologists as highest trust source and fragrance as primary purchase driver, so I'd need both expert validation and appealing scent even for innovative skincare technology."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,4,4,"The AI analysis and custom formulation based on different body areas fits well with my preference for personalized products and research-based approach, plus the subscription option aligns with my convenience preferences."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",might_buy,Might or might not buy,"The AI skin analysis feature interests me as shown in previous responses, but I'm extremely loyal to my current Beauty, Health and Planet brand and would need compelling evidence to switch."
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,extremely,Extremely unique,AI skin analysis technology for custom body wash formulation is completely unprecedented in the market and represents a major innovation compared to standard products.
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,very,Very relevant,"Given my preference for natural ingredients and research-driven approach to skincare, plus my willingness to spend ₹500+ on body wash, a customized solution addressing specific skin needs would be highly relevant to me."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,"Consistent with my previous 'somewhat believable' ratings for other Dove concepts, as I prefer transparency and detailed information over tech claims, and would need to see the actual AI analysis methodology."
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"While I rated Dove concepts as fitting 'very well' or 'somewhat well' previously, the high-tech AI approach is a departure from traditional Dove positioning, though customization aligns with premium expectations."
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 5, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 5, ""Forgettable-Memorable"": 4}",Basic-Premium: 5; Boring-Exciting: 4; Not for me-Made for me: 4; Old-fashioned-Innovative: 5; Forgettable-Memorable: 4,"Evidence shows I rated Dove Skin ID as 'extremely unique' and found the AI skin analysis technology very appealing for personalized skincare needs, though I want dermatologist validation and good fragrance options."
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,"While I found this extremely unique and very relevant, the ₹699 starting price plus AI technology claims make me cautious about both cost and whether the personalization would actually deliver as promised."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 4, ""Moisturization / skin hydration"": 4, ""Fragrance / scent quality"": 5, ""Gentleness on skin"": 4, ""Value for money"": 4, ""Innovation / uniqueness"": 3, ""Brand trust and reputation"": 4, ""Convenience / ease of use"": 3}",Cleansing effectiveness: 4; Moisturization / skin hydration: 4; Fragrance / scent quality: 5; Gentleness on skin: 4; Value for money: 4; Innovation / uniqueness: 3; Brand trust and reputation: 4; Convenience / ease of use: 3,"Evidence consistently shows fragrance is my most important factor, with moisturization, gentleness, cleansing, value and brand trust also being very important based on my current product preferences and purchase drivers."
Comparative & Pricing,M8_q80,"Now that you've seen all 5 concepts, please rank them from most to least appealing. Pick your top 3.","[""Dove Yours & Mine"", ""Dove Skin ID"", ""Dove Skip""]",Dove Yours & Mine > Dove Skin ID > Dove Skip,"Based on my earlier ratings, Dove Yours & Mine scored highest (5s across all characteristics) due to personalized fragrance which is most important to me, followed by Dove Skin ID (mostly 4-5s) for its AI customization, and Dove Skip (all 4s) for its moisturizing benefits that fit my preference for thick, creamy formulas."
Comparative & Pricing,M8_q81,"Thinking about the concept you found most appealing — at the price shown, how likely would you be to buy it?",might_buy,Might or might not buy,"Despite finding Dove Yours & Mine most appealing (probably would buy), the ₹699 price point and need to test fragrance first means I'd likely want to try a sample before committing to this premium customized product."
Comparative & Pricing,M8_q82,What would you expect to pay for your most preferred concept? (Enter amount in rupees),599,599,"Based on my preference for Dove Yours & Mine as most appealing concept and evidence showing I spend above ₹500 on body wash with premium price tolerance for quality, I'd expect to pay around ₹599 for personalized fragrance technology."
