Section,Question ID,Question,Answer (Value),Answer (Label),Reasoning
Concept 2: Dove Skip,M8_q30,How well does the Dove Skip idea fit with what you expect from the Dove brand?,very,Fits very well,"Dove's focus on moisturizing and skin care aligns perfectly with their brand positioning, and this fits better than the spray concept since it's more aligned with traditional body wash benefits"
Concept 2: Dove Skip,M8_q31,How would you describe the Dove Skip? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 4, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 4}",Basic-Premium: 4; Boring-Exciting: 4; Not for me-Made for me: 4; Old-fashioned-Innovative: 4; Forgettable-Memorable: 4,"Evidence shows I found the lipid-lock technology clinically advanced and appealing for functional grooming, rating it 'probably buy' and giving overall interest score of 4."
Concept 2: Dove Skip,M8_q34,"What concerns, if any, would you have about trying the Dove Skip? Select all that apply.","[""price_high""]",Price might be too high,"At ₹349-599, this exceeds my typical ₹350-500 comfort zone and I'm already somewhat satisfied with current product, making price the primary concern."
Concept 3: Dove Night Wash,M8_q35,"Overall, how interested are you in this product concept?",2,2,"While I appreciate the clinical claims about chamomile and lavender reducing stress hormones, the concept isn't very relevant since I take functional rather than ritualistic showers and would prefer aquatic scents over lavender."
Concept 3: Dove Night Wash,M8_q36,"What, if anything, did you find most appealing about the Dove Night Wash concept?","The clinical claims about chamomile and lavender being shown to reduce stress hormones sound scientifically backed, which gives me confidence in the product.","The clinical claims about chamomile and lavender being shown to reduce stress hormones sound scientifically backed, which gives me confidence in the product.",Evidence shows I'm highly responsive to clinical claims and dermatologist-backed formulations due to my research-driven approach.
Concept 3: Dove Night Wash,M8_q37,"What, if anything, would you change or improve about the Dove Night Wash concept?","I'd prefer if it came in an aquatic or fresh scent option rather than just lavender, and offer a trial size since I need to test products before committing due to skin sensitivity.","I'd prefer if it came in an aquatic or fresh scent option rather than just lavender, and offer a trial size since I need to test products before committing due to skin sensitivity.",Evidence shows I prefer aquatic/fresh scents over floral options and consistently want sample sizes for testing due to sensitive skin concerns.
Concept 3: Dove Night Wash,M8_q38,How well does the Dove Night Wash concept fit with your current routine?,2,2,"The Night Wash doesn't fit well with my functional grooming approach since I don't seek ritualistic experiences, and I prefer aquatic/fresh scents over the lavender positioning of this concept."
Concept 3: Dove Night Wash,M8_q40,"Based on what you've seen, how likely would you be to buy the Dove Night Wash?",might_buy,Might or might not buy,"While the clinical claims about chamomile and lavender reducing stress hormones appeal to my preference for clinically-backed products, lavender scents don't align with my aquatic/fresh fragrance preferences"
Concept 3: Dove Night Wash,M8_q42,How unique or different is the Dove Night Wash compared to other body wash products available today?,very,Very unique,The concept of a night-specific body wash with stress-reducing ingredients and clinical backing is quite innovative compared to standard body washes in the market
Concept 3: Dove Night Wash,M8_q43,How relevant is the Dove Night Wash to your personal needs?,not_very,Not very relevant,"The lavender and chamomile scents don't match my preference for aquatic/fresh/manly fragrances, and I don't specifically seek relaxation benefits from body wash"
Concept 3: Dove Night Wash,M8_q44,How believable are the claims made about the Dove Night Wash?,somewhat,Somewhat believable,"The clinical claims about stress hormone reduction appeal to my preference for scientifically-backed products, but I'd want to research the specific studies before fully believing the claims"
Concept 3: Dove Night Wash,M8_q45,How well does the Dove Night Wash idea fit with what you expect from the Dove brand?,very,Fits very well,"While I find the Night Wash not very relevant to my needs, the clinical claims about chamomile and lavender reducing stress hormones align well with Dove's trusted formulation approach that I expect from the brand."
Concept 3: Dove Night Wash,M8_q46,How would you describe the Dove Night Wash? Rate each pair of characteristics.,"{""Basic-Premium"": 3, ""Boring-Exciting"": 2, ""Not for me-Made for me"": 2, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 3; Boring-Exciting: 2; Not for me-Made for me: 2; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Evidence shows I appreciated the clinical claims about stress hormone reduction as scientifically backed, but rated it 'not very relevant' and preferred aquatic scents over lavender."
Concept 3: Dove Night Wash,M8_q49,"What concerns, if any, would you have about trying the Dove Night Wash? Select all that apply.","[""skin_irritation"", ""happy_current""]",Could irritate my skin; Happy with current product,"Sensitive skin concerns make me cautious about new formulations with essential oils, and I'm already somewhat satisfied with my current routine."
Concept 4: Dove Yours & Mine,M8_q50,"Overall, how interested are you in this product concept?",2,2,"While I found the personalized fragrance technology appealing, the couples concept isn't relevant to my current needs and the high price point of ₹799-999 makes it less interesting overall."
Concept 4: Dove Yours & Mine,M8_q51,"What, if anything, did you find most appealing about the Dove Yours & Mine concept?","The personalized fragrance quiz and custom formulation from 200+ compounds sounds innovative, though the couples concept isn't very relevant to my current needs.","The personalized fragrance quiz and custom formulation from 200+ compounds sounds innovative, though the couples concept isn't very relevant to my current needs.","Evidence shows I appreciate research-driven personalization and clinical approaches, though I rated couples-focused concepts as not very relevant to my personal needs."
Concept 4: Dove Yours & Mine,M8_q52,"What, if anything, would you change or improve about the Dove Yours & Mine concept?","The ₹799-999 price point feels too high for what's essentially a fragrance customization feature, and I'd want a trial option to test both formulations on my sensitive skin before committing to the full couples kit.","The ₹799-999 price point feels too high for what's essentially a fragrance customization feature, and I'd want a trial option to test both formulations on my sensitive skin before committing to the full couples kit.","Evidence shows consistent concern about high prices and need for sample testing due to skin sensitivity, plus previous feedback about preferring trial sizes for new concepts."
Concept 4: Dove Yours & Mine,M8_q55,"Based on what you've seen, how likely would you be to buy the Dove Yours & Mine?",might_buy,Might or might not buy,"The personalized fragrance concept is interesting and I care about scent, but at ₹799-999 it's above my ₹350-500 comfort zone and I'd need to research the customization quality before committing to such a premium price."
Concept 4: Dove Yours & Mine,M8_q57,How unique or different is the Dove Yours & Mine compared to other body wash products available today?,very,Very unique,"Personalized fragrance formulas from 200+ compounds for couples is a very unique concept that I haven't seen in the body wash market, similar to how I rated other innovative Dove concepts as very unique."
Concept 4: Dove Yours & Mine,M8_q58,How relevant is the Dove Yours & Mine to your personal needs?,not_very,Not very relevant,"While I care about fragrance, the couples-focused positioning doesn't align strongly with my personal needs as I prioritize skin compatibility and clinical benefits over romantic product concepts."
Concept 4: Dove Yours & Mine,M8_q59,How believable are the claims made about the Dove Yours & Mine?,somewhat,Somewhat believable,"The personalized fragrance technology sounds plausible but I'd want to research how the customization actually works before fully believing the claims, consistent with my research-driven approach."
Concept 4: Dove Yours & Mine,M8_q60,How well does the Dove Yours & Mine idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"The fragrance focus aligns with Dove's quality positioning, but the couples/romantic angle feels like a departure from Dove's core skin care and moisturizing brand identity that I'm familiar with."
Concept 4: Dove Yours & Mine,M8_q61,How would you describe the Dove Yours & Mine? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 3, ""Not for me-Made for me"": 2, ""Old-fashioned-Innovative"": 4, ""Forgettable-Memorable"": 3}",Basic-Premium: 4; Boring-Exciting: 3; Not for me-Made for me: 2; Old-fashioned-Innovative: 4; Forgettable-Memorable: 3,"Evidence shows I found the personalized fragrance quiz innovative but noted the couples concept isn't relevant to my current needs, leading to 'might buy' rating."
Concept 4: Dove Yours & Mine,M8_q64,"What concerns, if any, would you have about trying the Dove Yours & Mine? Select all that apply.","[""price_high"", ""skeptical_claims""]",Price might be too high; Might not work as claimed,"At ₹799-999, this significantly exceeds my ₹350-500 spending comfort zone, and the personalized fragrance concept seems unproven without clinical validation."
Concept 5: Dove Skin ID,M8_q65,"Overall, how interested are you in this product concept?",5,5 (Extremely interested),"The AI skin analysis technology and custom formulation directly addresses my sensitive skin concerns across different body areas, making this extremely appealing despite the ₹699 price point."
Concept 5: Dove Skin ID,M8_q66,"What, if anything, did you find most appealing about the Dove Skin ID concept?","The AI skin analysis technology and custom formulation for different body areas sounds clinically advanced and directly addresses my sensitive skin concerns, plus the personalized approach based on uploaded photos feels scientifically backed.","The AI skin analysis technology and custom formulation for different body areas sounds clinically advanced and directly addresses my sensitive skin concerns, plus the personalized approach based on uploaded photos feels scientifically backed.","Evidence shows strong preference for clinical validation, dermatologist-recommended approaches, and personalized solutions for sensitive skin needs."
Concept 5: Dove Skin ID,M8_q67,"What, if anything, would you change or improve about the Dove Skin ID concept?","I'd want more transparency about how the AI analysis works and what dermatologists were involved in developing it, plus offer a smaller trial size before the ₹699 commitment since I need to test products on my sensitive skin first.","I'd want more transparency about how the AI analysis works and what dermatologists were involved in developing it, plus offer a smaller trial size before the ₹699 commitment since I need to test products on my sensitive skin first.","Evidence shows need for dermatologist validation, preference for expert involvement, and consistent requirement for sample testing before full-size purchases due to skin sensitivity."
Concept 5: Dove Skin ID,M8_q68,How well does the Dove Skin ID concept fit with your current routine?,4,4,"The personalized approach based on skin analysis fits well with my research-driven approach and need for products tailored to sensitive skin, though I'd want trial options before full commitment."
Concept 5: Dove Skin ID,M8_q70,"Based on what you've seen, how likely would you be to buy the Dove Skin ID?",probably_buy,Probably would buy,"AI skin analysis for custom formulation strongly appeals to my sensitive skin concerns and preference for clinical validation, and at ₹699 it's within my acceptable premium range for proven skin benefits."
Concept 5: Dove Skin ID,M8_q72,How unique or different is the Dove Skin ID compared to other body wash products available today?,extremely,Extremely unique,"AI skin analysis technology for custom body wash formulation is completely unprecedented in the market and represents the kind of clinical innovation that strongly appeals to my research-driven, sensitive skin focused approach."
Concept 5: Dove Skin ID,M8_q73,How relevant is the Dove Skin ID to your personal needs?,very,Very relevant,"Given my sensitive skin concerns and preference for products that work for specific skin needs, a customized body wash that addresses different body areas aligns strongly with my documented skin-driven product selection behavior."
Concept 5: Dove Skin ID,M8_q74,How believable are the claims made about the Dove Skin ID?,somewhat,Somewhat believable,Consistent with my previous responses rating Dove claims as 'somewhat believable' and my research-driven nature that would want to verify AI skin analysis claims before fully believing them.
Concept 5: Dove Skin ID,M8_q75,How well does the Dove Skin ID idea fit with what you expect from the Dove brand?,somewhat,Fits somewhat well,"While I have international brand bias and trust Dove, the AI customization concept is quite innovative for a traditional brand like Dove, making it somewhat aligned but not perfectly expected."
Concept 5: Dove Skin ID,M8_q76,How would you describe the Dove Skin ID? Rate each pair of characteristics.,"{""Basic-Premium"": 4, ""Boring-Exciting"": 4, ""Not for me-Made for me"": 5, ""Old-fashioned-Innovative"": 5, ""Forgettable-Memorable"": 4}",Basic-Premium: 4; Boring-Exciting: 4; Not for me-Made for me: 5; Old-fashioned-Innovative: 5; Forgettable-Memorable: 4,"Evidence shows I found the AI skin analysis technology clinically advanced and directly addressing my sensitive skin concerns, rating it 'very relevant' and 'probably buy' with highest interest score of 5."
Concept 5: Dove Skin ID,M8_q79,"What concerns, if any, would you have about trying the Dove Skin ID? Select all that apply.","[""price_high""]",Price might be too high,"While the AI skin analysis appeals to my research-driven nature and addresses my sensitive skin needs, ₹699 is above my typical spending range despite the clinical positioning."
Comparative & Pricing,M8_q17,How important are each of these factors when choosing a body wash?,"{""Cleansing effectiveness"": 4, ""Moisturization / skin hydration"": 4, ""Fragrance / scent quality"": 5, ""Gentleness on skin"": 5, ""Value for money"": 4, ""Innovation / uniqueness"": 3, ""Brand trust and reputation"": 4, ""Convenience / ease of use"": 3}",Cleansing effectiveness: 4; Moisturization / skin hydration: 4; Fragrance / scent quality: 5; Gentleness on skin: 5; Value for money: 4; Innovation / uniqueness: 3; Brand trust and reputation: 4; Convenience / ease of use: 3,"Evidence shows fragrance is highly important to me, gentleness is critical due to sensitive skin concerns, while cleansing, moisturization, value and brand trust are also key factors based on my research-driven approach."
Comparative & Pricing,M8_q80,"Now that you've seen all 5 concepts, please rank them from most to least appealing. Pick your top 3.","[""Dove Skin ID"", ""Dove Skip"", ""Dove 60-Second Body Spray""]",Dove Skin ID > Dove Skip > Dove 60-Second Body Spray,"Based on my interest ratings (Skin ID: 5, Skip: 4, 60-Second: 3) and my preference for clinically advanced formulations that address sensitive skin concerns, with Skin ID being most appealing due to AI analysis and personalized approach."
Comparative & Pricing,M8_q81,"Thinking about the concept you found most appealing — at the price shown, how likely would you be to buy it?",probably_buy,Probably would buy,"The Dove Skin ID concept at ₹699 falls within my ₹350-500 comfort zone with some stretch, and the customization for sensitive skin needs plus my previous rating of 'probably would buy' for this concept supports this choice."
Comparative & Pricing,M8_q82,What would you expect to pay for your most preferred concept? (Enter amount in rupees),599,599,"Based on my preference for the Dove Skin ID concept and my established price range comfort zone of ₹350-500 with willingness to pay premium for clinical validation, I'd expect to pay around ₹599 for the advanced AI skin analysis technology that addresses my sensitive skin concerns."
